Date	ID-Product	Units	Revenue Discount	Net Cost Equivalent COGS
5/13/2017	GY-60-13	12	0.12	0.99
8/13/2017	BK-40-2	11	0.12	1.02
6/3/2017	D-30-11	1	0	1.02
10/26/2017	DS-50-8	49	0.4375	1.01
9/26/2017	DS-50-8	106	0.55	0.93
12/22/2017	CY-60-6	11	0.12	1.03
5/26/2017	GY-60-12	96	0.5	1.02
11/22/2017	Y-10-20	108	0.55	0.97
7/9/2017	EK-40-9	4	0.04	0.99
4/6/2017	CB-10-7	120	0.575	0.94
12/20/2017	C-30-5	2	0.02	1.02
7/3/2017	JB-50-14	84	0.5	0.96
10/22/2017	BK-40-2	1	0	1.02
4/24/2017	MB-30-16	9	0.05	1
10/5/2017	C-30-5	12	0.12	0.99
12/10/2017	JB-50-14	3	0.03	1.03
12/24/2017	C-30-5	2	0.02	1.01
12/5/2017	D-30-11	1	0	1
6/4/2017	D-30-11	33	0.3225	0.98
12/11/2017	A-10-1	1	0	1.01
12/24/2017	BK-40-2	12	0.12	0.99
11/23/2017	JS-50-15	11	0.12	1.01
7/7/2017	Q-30-17	94	0.5	0.99
6/19/2017	BK-40-2	1	0	1
12/15/2017	EK-40-9	1	0	1
9/15/2017	BWK-20-4	21	0.225	1.03
11/16/2017	DS-50-8	1	0	1.03
11/23/2017	A-10-1	24	0.225	1.01
5/8/2017	CB-10-7	10	0.12	1.01
12/20/2017	C-30-5	14	0.12	0.99
12/21/2017	JB-50-14	2	0.02	1
7/15/2017	JB-50-14	3	0.03	0.99
7/16/2017	Q-30-17	11	0.12	1.02
5/8/2017	BK-40-2	3	0.03	1.02
12/23/2017	DS-50-8	7	0.05	1.01
9/17/2017	D-30-11	1	0	1.01
6/24/2017	D-30-11	96	0.5	0.95
8/13/2017	BWK-20-4	1	0	0.99
9/28/2017	JB-50-14	121	0.575	0.95
4/20/2017	JB-50-14	84	0.5	0.97
12/2/2017	DS-50-8	143	0.575	0.95
12/13/2017	GY-60-12	10	0.12	1
2/12/2017	BK-40-2	2	0.02	1.01
12/19/2017	S-30-18	132	0.575	0.95
3/26/2017	CY-60-6	1	0	1.01
11/30/2017	D-30-11	116	0.55	0.93
8/17/2017	JS-50-15	1	0	1
11/12/2017	S-30-18	1	0	1.02
12/10/2017	DS-50-8	1	0	1
3/19/2017	C-30-5	128	0.575	0.98
12/1/2017	BK-40-2	11	0.12	1.02
10/19/2017	C-30-5	45	0.4375	1.01
4/16/2017	Q-30-17	11	0.12	1
6/26/2017	BK-40-2	1	0	1.01
8/26/2017	S-30-18	1	0	0.99
12/21/2017	GY-60-12	2	0.02	1
3/8/2017	JS-50-15	7	0.05	1
7/26/2017	MB-30-16	1	0	1.01
12/11/2017	EK-40-9	24	0.225	0.99
9/13/2017	B-30-3	102	0.55	0.96
8/29/2017	CY-60-6	12	0.12	1.01
5/17/2017	CB-10-7	1	0	1
12/23/2017	GY-60-13	8	0.05	1.02
11/13/2017	Q-30-17	4	0.04	1
4/19/2017	BK-40-2	1	0	1
6/21/2017	Q-30-17	120	0.575	0.91
12/18/2017	MB-30-16	120	0.575	0.92
12/7/2017	MB-30-16	132	0.575	0.97
11/27/2017	JB-50-14	1	0	1
12/4/2017	MB-30-16	1	0	1.03
8/6/2017	JB-50-14	2	0.02	1.02
11/30/2017	S-30-18	4	0.04	1
12/20/2017	Q-30-17	1	0	1
11/29/2017	S-30-18	1	0	1.01
12/12/2017	D-30-11	10	0.12	1.02
3/14/2017	Q-30-17	1	0	1
4/25/2017	S-30-18	1	0	1.03
8/22/2017	CB-10-7	11	0.12	1.02
2/3/2017	D-30-11	36	0.4375	0.99
11/29/2017	JB-50-14	2	0.02	1.02
4/23/2017	Y-10-20	36	0.4375	1
12/10/2017	BK-40-2	2	0.02	0.99
12/21/2017	BK-40-2	87	0.5	0.97
11/20/2017	BK-40-2	1	0	1.03
11/19/2017	JB-50-14	149	0.575	0.96
12/5/2017	DS-50-8	2	0.02	1.02
11/14/2017	DS-50-8	84	0.5	1
12/19/2017	JB-50-14	9	0.05	1
7/7/2017	BK-40-2	128	0.575	0.92
11/21/2017	C-30-5	2	0.02	1.01
4/28/2017	BWK-20-4	3	0.03	1.02
6/25/2017	D-30-11	56	0.4375	0.99
11/28/2017	Q-30-17	51	0.4375	0.95
3/7/2017	Y-10-20	60	0.4375	0.95
1/30/2017	DS-50-8	1	0	0.99
12/6/2017	Y-10-20	48	0.4375	0.99
12/8/2017	A-10-1	1	0	1.03
9/1/2017	JB-50-14	13	0.12	1.03
12/12/2017	BWK-20-4	10	0.12	1.03
11/30/2017	BK-40-2	10	0.12	1
12/17/2017	Y-10-20	2	0.02	1.02
5/29/2017	JS-50-15	20	0.225	0.99
3/13/2017	A-10-1	13	0.12	1
12/2/2017	Y-10-20	8	0.05	1.02
12/18/2017	C-30-5	11	0.12	0.99
12/6/2017	MB-30-16	2	0.02	1.03
12/21/2017	D-30-11	48	0.4375	1
12/10/2017	JB-50-14	3	0.03	1.03
4/25/2017	Y-10-20	84	0.5	0.96
12/1/2017	S-30-18	132	0.575	0.92
4/29/2017	BK-40-2	13	0.12	1.03
11/22/2017	JB-50-14	2	0.02	0.99
11/28/2017	Q-30-17	2	0.02	1
6/15/2017	DS-50-8	48	0.4375	1.01
9/4/2017	JB-50-14	2	0.02	1.02
7/16/2017	DS-50-8	96	0.5	0.98
12/8/2017	BK-40-2	2	0.02	1.03
12/20/2017	MB-30-16	97	0.5	1
12/8/2017	D-30-11	9	0.05	1
5/31/2017	CY-60-6	27	0.3225	1.01
6/12/2017	MB-30-16	1	0	1.02
12/23/2017	A-10-1	2	0.02	0.99
7/11/2017	DS-50-8	10	0.12	1.02
8/1/2017	DS-50-8	84	0.5	0.99
8/13/2017	DS-50-8	36	0.4375	1.01
12/2/2017	EK-40-9	85	0.5	0.99
7/2/2017	JB-50-14	48	0.4375	0.99
12/9/2017	JB-50-14	36	0.4375	1.02
11/26/2017	CB-10-7	96	0.5	0.99
12/14/2017	JB-50-14	1	0	1.01
5/25/2017	D-30-11	96	0.5	0.98
12/12/2017	FK-20-10	63	0.4375	1
12/13/2017	JB-50-14	15	0.225	0.99
11/27/2017	C-30-5	2	0.02	1.03
6/8/2017	CB-10-7	2	0.02	1
12/4/2017	DS-50-8	12	0.12	0.99
12/9/2017	C-30-5	120	0.575	0.93
12/17/2017	Q-30-17	9	0.05	1.02
11/13/2017	JB-50-14	9	0.05	0.99
11/14/2017	MB-30-16	3	0.03	1.02
5/21/2017	Y-10-20	36	0.4375	1.01
11/26/2017	Q-30-17	11	0.12	1.02
4/29/2017	MB-30-16	132	0.575	0.94
9/20/2017	JB-50-14	1	0	1.03
12/2/2017	FK-20-10	3	0.03	1.03
12/13/2017	C-30-5	2	0.02	1.02
12/17/2017	BK-40-2	2	0.02	0.99
12/19/2017	BK-40-2	13	0.12	1.03
11/20/2017	MB-30-16	150	0.575	0.9
7/21/2017	DS-50-8	8	0.05	1
12/9/2017	C-30-5	132	0.575	0.93
10/7/2017	DS-50-8	2	0.02	1.01
12/20/2017	BK-40-2	2	0.02	1.02
12/9/2017	BK-40-2	2	0.02	0.99
7/19/2017	C-30-5	1	0	1.01
11/27/2017	GY-60-12	7	0.05	1.03
5/29/2017	DS-50-8	2	0.02	1
11/26/2017	MB-30-16	1	0	1.02
8/27/2017	C-30-5	2	0.02	1.01
12/13/2017	JB-50-14	24	0.225	0.99
12/21/2017	MB-30-16	7	0.05	1.03
1/23/2017	S-30-18	9	0.05	0.99
7/17/2017	BK-40-2	1	0	1.03
12/3/2017	GY-60-13	102	0.55	0.95
5/4/2017	Q-30-17	1	0	1.03
11/4/2017	BK-40-2	8	0.05	1.02
11/22/2017	JB-50-14	2	0.02	1.01
12/13/2017	Q-30-17	11	0.12	1.02
5/20/2017	JB-50-14	11	0.12	0.99
5/11/2017	BK-40-2	1	0	1.03
1/5/2017	DS-50-8	84	0.5	0.98
7/30/2017	S-30-18	1	0	1.01
12/9/2017	DS-50-8	2	0.02	1
6/13/2017	BK-40-2	3	0.03	1.02
12/24/2017	D-30-11	108	0.55	0.95
12/18/2017	JB-50-14	1	0	1.02
2/14/2017	FK-20-10	4	0.04	0.99
12/15/2017	BK-40-2	1	0	1.01
12/14/2017	JB-50-14	9	0.05	0.99
12/23/2017	BK-40-2	3	0.03	0.99
7/14/2017	A-10-1	1	0	1.01
12/30/2017	MB-30-16	96	0.5	0.98
9/24/2017	D-30-11	58	0.4375	0.98
12/17/2017	BK-40-2	3	0.03	1.02
12/9/2017	Q-30-17	108	0.55	0.95
7/24/2017	CB-10-7	8	0.05	1
7/6/2017	JB-50-14	2	0.02	1.03
5/1/2017	JS-50-15	9	0.05	1.01
12/18/2017	DS-50-8	12	0.12	0.99
12/18/2017	FK-20-10	96	0.5	0.97
4/12/2017	CY-60-6	14	0.12	1.01
7/20/2017	TK-40-19	1	0	1.03
5/6/2017	DS-50-8	2	0.02	1.02
2/12/2017	CB-10-7	1	0	1.01
12/7/2017	CB-10-7	2	0.02	1
11/20/2017	S-30-18	72	0.4375	1.02
5/3/2017	GY-60-12	66	0.4375	0.98
12/9/2017	MB-30-16	1	0	1.03
12/12/2017	GY-60-13	3	0.03	0.99
12/6/2017	B-30-3	36	0.4375	1
12/31/2017	MB-30-16	12	0.12	1.01
12/5/2017	DS-50-8	128	0.575	0.93
5/18/2017	JB-50-14	4	0.04	1.01
9/29/2017	MB-30-16	12	0.12	0.99
12/11/2017	D-30-11	2	0.02	0.99
12/24/2017	BK-40-2	1	0	1.03
4/28/2017	TK-40-19	35	0.4375	1.02
1/19/2017	BK-40-2	96	0.5	0.99
8/29/2017	GY-60-12	10	0.12	1.01
11/15/2017	CB-10-7	60	0.4375	0.95
12/7/2017	C-30-5	1	0	1.02
11/27/2017	BK-40-2	142	0.575	0.93
8/18/2017	GY-60-12	24	0.225	1.01
5/9/2017	DS-50-8	12	0.12	1.01
12/21/2017	JB-50-14	146	0.575	0.91
8/15/2017	C-30-5	108	0.55	0.95
4/7/2017	BWK-20-4	77	0.5	1
11/29/2017	JB-50-14	48	0.4375	1.01
9/4/2017	FK-20-10	83	0.5	0.94
12/15/2017	D-30-11	4	0.04	1.01
11/24/2017	Q-30-17	2	0.02	0.99
12/21/2017	C-30-5	4	0.04	1
11/14/2017	C-30-5	72	0.4375	1
12/25/2017	BK-40-2	8	0.05	0.99
6/5/2017	GY-60-13	84	0.5	0.97
8/22/2017	DS-50-8	36	0.4375	1.01
3/7/2017	A-10-1	39	0.4375	1.02
11/19/2017	A-10-1	11	0.12	1.01
11/20/2017	C-30-5	2	0.02	1.01
6/29/2017	CB-10-7	13	0.12	1.01
12/24/2017	CY-60-6	119	0.55	0.93
2/13/2017	BWK-20-4	1	0	1.03
5/28/2017	DS-50-8	60	0.4375	0.97
12/15/2017	JB-50-14	11	0.12	1.02
4/9/2017	JB-50-14	2	0.02	1.01
6/10/2017	DS-50-8	120	0.575	0.91
10/29/2017	C-30-5	2	0.02	1.03
12/23/2017	BK-40-2	9	0.05	1.03
4/12/2017	MB-30-16	1	0	1.01
12/11/2017	GY-60-13	72	0.4375	0.95
12/21/2017	Q-30-17	1	0	1.01
7/12/2017	Q-30-17	9	0.05	1.02
11/29/2017	BK-40-2	12	0.12	1.03
11/15/2017	TK-40-19	12	0.12	1.03
12/19/2017	JS-50-15	113	0.55	0.95
6/23/2017	MB-30-16	145	0.575	0.96
12/24/2017	BK-40-2	1	0	1.01
12/1/2017	MB-30-16	148	0.575	0.94
11/30/2017	Q-30-17	145	0.575	0.95
8/17/2017	Q-30-17	48	0.4375	1.02
5/5/2017	CB-10-7	8	0.05	0.99
5/1/2017	BK-40-2	144	0.575	0.9
5/17/2017	MB-30-16	109	0.55	0.9
6/4/2017	Q-30-17	2	0.02	1.02
11/24/2017	A-10-1	2	0.02	1
6/27/2017	MB-30-16	72	0.4375	0.94
1/14/2017	S-30-18	2	0.02	0.99
12/15/2017	JB-50-14	78	0.5	0.94
12/24/2017	MB-30-16	48	0.4375	0.98
11/28/2017	DS-50-8	72	0.4375	0.96
1/1/2017	S-30-18	1	0	1.02
12/22/2017	MB-30-16	12	0.12	1.03
12/10/2017	JB-50-14	120	0.575	0.93
11/28/2017	Q-30-17	13	0.12	1.03
12/1/2017	DS-50-8	1	0	1.02
7/21/2017	GY-60-12	2	0.02	1.02
2/24/2017	BK-40-2	9	0.05	0.99
12/7/2017	JS-50-15	2	0.02	1
11/27/2017	BWK-20-4	3	0.03	0.99
12/19/2017	B-30-3	1	0	1.01
5/11/2017	Y-10-20	72	0.4375	0.96
2/2/2017	D-30-11	11	0.12	1
11/30/2017	S-30-18	2	0.02	1
12/4/2017	Y-10-20	57	0.4375	0.98
3/7/2017	GY-60-13	1	0	1.02
12/20/2017	JB-50-14	1	0	1
4/26/2017	MB-30-16	2	0.02	1.02
1/30/2017	Q-30-17	11	0.12	0.99
12/6/2017	BK-40-2	1	0	0.99
4/1/2017	C-30-5	24	0.225	1.01
7/24/2017	D-30-11	142	0.575	0.96
11/23/2017	BK-40-2	1	0	1
11/16/2017	TK-40-19	40	0.4375	1.02
12/11/2017	GY-60-13	29	0.3225	0.97
12/6/2017	TK-40-19	2	0.02	1.03
11/28/2017	BK-40-2	49	0.4375	1.02
11/18/2017	CY-60-6	1	0	0.99
2/27/2017	BK-40-2	2	0.02	1.01
4/1/2017	Q-30-17	1	0	1
4/26/2017	FK-20-10	11	0.12	1.03
8/13/2017	TK-40-19	96	0.5	0.99
6/9/2017	BK-40-2	9	0.05	1
4/9/2017	BK-40-2	72	0.4375	1.01
7/4/2017	GY-60-12	4	0.04	0.99
12/18/2017	Q-30-17	3	0.03	1.03
8/15/2017	Q-30-17	6	0.05	1.03
12/12/2017	BK-40-2	2	0.02	1.02
11/21/2017	BK-40-2	1	0	1.03
12/22/2017	DS-50-8	2	0.02	1.03
12/8/2017	JB-50-14	12	0.12	0.99
4/24/2017	GY-60-13	1	0	1.03
8/20/2017	GY-60-13	9	0.05	0.99
11/25/2017	S-30-18	102	0.55	0.92
12/14/2017	MB-30-16	71	0.4375	1.01
11/13/2017	BK-40-2	2	0.02	1.01
12/2/2017	Q-30-17	9	0.05	0.99
4/27/2017	C-30-5	60	0.4375	0.99
1/12/2017	DS-50-8	51	0.4375	0.95
11/27/2017	C-30-5	8	0.05	1.01
6/18/2017	FK-20-10	129	0.575	0.92
12/11/2017	DS-50-8	27	0.3225	1
12/5/2017	Y-10-20	1	0	0.99
11/27/2017	BK-40-2	132	0.575	0.92
8/9/2017	D-30-11	1	0	1
3/2/2017	JS-50-15	2	0.02	1.03
12/14/2017	MB-30-16	2	0.02	0.99
11/27/2017	TK-40-19	1	0	1.01
10/8/2017	D-30-11	10	0.12	0.99
7/24/2017	Q-30-17	48	0.4375	1.01
12/24/2017	BK-40-2	1	0	0.99
11/30/2017	FK-20-10	1	0	1.01
12/10/2017	S-30-18	2	0.02	1
11/18/2017	MB-30-16	144	0.575	0.9
12/17/2017	C-30-5	7	0.05	0.99
12/18/2017	Y-10-20	21	0.225	1.01
12/4/2017	Y-10-20	2	0.02	1.02
5/8/2017	BK-40-2	8	0.05	0.99
9/15/2017	MB-30-16	1	0	1.01
11/26/2017	BWK-20-4	89	0.5	1.01
11/19/2017	BK-40-2	2	0.02	1
7/14/2017	BK-40-2	13	0.12	1
12/2/2017	Q-30-17	2	0.02	1
1/26/2017	D-30-11	2	0.02	1.02
11/9/2017	DS-50-8	14	0.12	1.03
1/28/2017	JB-50-14	1	0	1.01
12/5/2017	MB-30-16	108	0.55	0.98
5/8/2017	S-30-18	84	0.5	0.95
3/25/2017	Q-30-17	2	0.02	0.99
11/24/2017	D-30-11	8	0.05	0.99
12/15/2017	D-30-11	155	0.575	0.92
6/16/2017	C-30-5	144	0.575	0.9
12/10/2017	TK-40-19	1	0	1.01
9/1/2017	BK-40-2	2	0.02	1.03
3/19/2017	DS-50-8	7	0.05	1.01
7/10/2017	JB-50-14	1	0	1.01
11/20/2017	BK-40-2	2	0.02	1.02
2/17/2017	BK-40-2	76	0.5	0.95
11/5/2017	C-30-5	64	0.4375	1.03
12/12/2017	D-30-11	72	0.4375	0.99
11/3/2017	MB-30-16	2	0.02	1.02
6/11/2017	C-30-5	14	0.12	1.02
11/27/2017	FK-20-10	110	0.55	0.94
11/26/2017	CB-10-7	4	0.04	1.02
4/1/2017	Q-30-17	36	0.4375	0.99
12/20/2017	MB-30-16	1	0	1.02
4/29/2017	Q-30-17	124	0.575	0.96
5/28/2017	MB-30-16	106	0.55	0.95
5/9/2017	GY-60-13	1	0	0.99
12/6/2017	EK-40-9	72	0.4375	0.99
6/12/2017	JS-50-15	108	0.55	0.93
6/1/2017	GY-60-12	60	0.4375	0.95
12/17/2017	GY-60-13	1	0	0.99
12/19/2017	JS-50-15	8	0.05	0.99
4/6/2017	DS-50-8	2	0.02	1
3/8/2017	TK-40-19	108	0.55	0.97
11/27/2017	B-30-3	117	0.55	0.97
9/3/2017	C-30-5	105	0.55	0.98
10/1/2017	BK-40-2	2	0.02	1.01
4/19/2017	MB-30-16	108	0.55	0.94
12/12/2017	MB-30-16	12	0.12	1
11/16/2017	C-30-5	1	0	1.02
11/13/2017	MB-30-16	24	0.225	1.03
11/16/2017	Q-30-17	1	0	1.02
6/4/2017	MB-30-16	2	0.02	1.01
11/29/2017	D-30-11	108	0.55	0.97
11/29/2017	DS-50-8	84	0.5	0.99
4/23/2017	B-30-3	8	0.05	0.99
12/9/2017	A-10-1	10	0.12	1
12/18/2017	JB-50-14	1	0	1
12/23/2017	BK-40-2	48	0.4375	1.02
12/16/2017	DS-50-8	2	0.02	1
11/22/2017	DS-50-8	2	0.02	1.02
11/12/2017	BK-40-2	72	0.4375	0.99
4/9/2017	Q-30-17	11	0.12	1.03
12/1/2017	BK-40-2	2	0.02	1
8/30/2017	GY-60-12	1	0	1.01
7/3/2017	FK-20-10	8	0.05	1.01
8/10/2017	MB-30-16	4	0.04	0.99
6/24/2017	CY-60-6	104	0.55	0.93
1/25/2017	BK-40-2	1	0	1.01
8/18/2017	MB-30-16	1	0	1
12/17/2017	BK-40-2	3	0.03	1.01
12/17/2017	MB-30-16	1	0	1.03
11/1/2017	JB-50-14	144	0.575	0.93
7/12/2017	BK-40-2	10	0.12	1.02
4/2/2017	D-30-11	62	0.4375	0.96
11/28/2017	BK-40-2	144	0.575	0.91
6/26/2017	D-30-11	132	0.575	0.93
6/2/2017	BK-40-2	8	0.05	1
11/16/2017	JS-50-15	1	0	1.02
12/15/2017	BK-40-2	1	0	1.03
12/23/2017	MB-30-16	158	0.575	0.9
11/27/2017	Q-30-17	60	0.4375	1.01
12/17/2017	S-30-18	70	0.4375	0.99
5/27/2017	BWK-20-4	3	0.03	0.99
12/20/2017	Q-30-17	7	0.05	1.01
11/30/2017	GY-60-12	101	0.55	0.97
4/19/2017	BWK-20-4	2	0.02	1.01
4/1/2017	TK-40-19	119	0.55	0.94
6/17/2017	DS-50-8	4	0.04	1.02
9/7/2017	Y-10-20	2	0.02	1.03
12/10/2017	BK-40-2	75	0.5	0.99
6/8/2017	BK-40-2	78	0.5	1
12/14/2017	DS-50-8	4	0.04	1
4/21/2017	C-30-5	2	0.02	1
9/8/2017	EK-40-9	1	0	1.02
10/25/2017	TK-40-19	84	0.5	1
6/6/2017	BK-40-2	60	0.4375	1.02
11/27/2017	EK-40-9	84	0.5	1.02
12/4/2017	MB-30-16	1	0	0.99
4/20/2017	Q-30-17	10	0.12	1
11/25/2017	S-30-18	11	0.12	0.99
12/11/2017	BK-40-2	1	0	1
12/7/2017	B-30-3	36	0.4375	1.03
5/1/2017	JB-50-14	8	0.05	1.01
5/10/2017	DS-50-8	144	0.575	0.94
11/27/2017	Q-30-17	2	0.02	0.99
6/28/2017	Q-30-17	144	0.575	0.96
12/30/2017	C-30-5	24	0.225	1
8/20/2017	BK-40-2	2	0.02	1.03
12/1/2017	DS-50-8	108	0.55	0.94
12/16/2017	Y-10-20	1	0	0.99
12/14/2017	GY-60-13	4	0.04	1.01
2/20/2017	D-30-11	156	0.575	0.94
2/14/2017	EK-40-9	2	0.02	1.02
4/15/2017	MB-30-16	7	0.05	0.99
10/2/2017	BWK-20-4	92	0.5	0.96
7/10/2017	C-30-5	4	0.04	1
11/26/2017	CB-10-7	4	0.04	1.02
11/21/2017	BK-40-2	24	0.225	1.01
5/5/2017	BK-40-2	1	0	0.99
6/4/2017	BK-40-2	1	0	1.02
11/16/2017	Q-30-17	4	0.04	1.03
12/4/2017	MB-30-16	108	0.55	0.95
12/15/2017	FK-20-10	8	0.05	0.99
4/13/2017	JB-50-14	36	0.4375	1
11/24/2017	GY-60-13	1	0	1.02
8/20/2017	BK-40-2	15	0.225	1.02
8/22/2017	Y-10-20	1	0	1.01
12/4/2017	MB-30-16	8	0.05	1.01
12/23/2017	MB-30-16	11	0.12	1
12/2/2017	Y-10-20	2	0.02	0.99
1/4/2017	Y-10-20	2	0.02	1
8/26/2017	CY-60-6	11	0.12	0.99
11/24/2017	MB-30-16	1	0	1.01
12/24/2017	BK-40-2	2	0.02	1.01
12/8/2017	JB-50-14	116	0.55	0.95
9/13/2017	FK-20-10	109	0.55	0.93
12/9/2017	Y-10-20	95	0.5	0.97
8/17/2017	C-30-5	48	0.4375	0.98
7/14/2017	MB-30-16	4	0.04	1.03
11/12/2017	JB-50-14	2	0.02	0.99
11/30/2017	C-30-5	1	0	1
4/22/2017	DS-50-8	60	0.4375	0.98
8/18/2017	JB-50-14	8	0.05	1.01
6/14/2017	EK-40-9	120	0.575	0.91
7/2/2017	GY-60-13	12	0.12	1
2/3/2017	C-30-5	9	0.05	0.99
6/19/2017	Y-10-20	9	0.05	1
11/18/2017	BK-40-2	1	0	0.99
2/5/2017	GY-60-13	72	0.4375	1
10/11/2017	A-10-1	132	0.575	0.96
5/5/2017	JB-50-14	1	0	1.01
12/10/2017	EK-40-9	2	0.02	1
9/22/2017	JB-50-14	9	0.05	1
12/15/2017	BK-40-2	108	0.55	0.91
4/6/2017	Q-30-17	2	0.02	1.03
7/12/2017	Q-30-17	4	0.04	1.01
2/25/2017	DS-50-8	2	0.02	1.02
11/29/2017	MB-30-16	133	0.575	0.91
12/10/2017	BK-40-2	72	0.4375	0.97
11/14/2017	S-30-18	48	0.4375	1
11/4/2017	B-30-3	84	0.5	0.94
3/23/2017	TK-40-19	154	0.575	0.96
12/16/2017	A-10-1	2	0.02	1.03
5/12/2017	Q-30-17	6	0.05	1.02
7/31/2017	D-30-11	144	0.575	0.93
12/5/2017	S-30-18	89	0.5	0.99
11/28/2017	Y-10-20	1	0	1.03
11/27/2017	MB-30-16	4	0.04	1.02
11/26/2017	BK-40-2	2	0.02	1.01
6/4/2017	C-30-5	24	0.225	0.99
12/18/2017	FK-20-10	11	0.12	1.02
12/12/2017	BK-40-2	150	0.575	0.94
12/6/2017	TK-40-19	24	0.225	0.99
8/3/2017	TK-40-19	9	0.05	1.01
7/31/2017	BWK-20-4	1	0	1.01
11/15/2017	JB-50-14	2	0.02	1.03
5/18/2017	DS-50-8	134	0.575	0.94
12/18/2017	CY-60-6	8	0.05	1.03
12/19/2017	C-30-5	11	0.12	1.03
4/14/2017	MB-30-16	1	0	1.01
6/27/2017	S-30-18	108	0.55	0.9
1/12/2017	Y-10-20	8	0.05	0.99
6/29/2017	JB-50-14	4	0.04	1.01
12/21/2017	Y-10-20	1	0	1
12/3/2017	Y-10-20	7	0.05	1.02
6/24/2017	MB-30-16	146	0.575	0.94
12/23/2017	MB-30-16	11	0.12	1.02
4/17/2017	CY-60-6	1	0	1.01
6/1/2017	Q-30-17	2	0.02	1
6/8/2017	JB-50-14	9	0.05	1
5/5/2017	BK-40-2	1	0	1.03
12/13/2017	Q-30-17	3	0.03	1
11/24/2017	Y-10-20	12	0.12	1.01
12/15/2017	JB-50-14	42	0.4375	0.99
5/10/2017	EK-40-9	2	0.02	0.99
8/18/2017	S-30-18	2	0.02	1
12/5/2017	Q-30-17	141	0.575	0.92
6/30/2017	JB-50-14	8	0.05	1.01
7/25/2017	JB-50-14	1	0	1.03
11/27/2017	BK-40-2	11	0.12	1.03
10/25/2017	A-10-1	11	0.12	0.99
5/30/2017	MB-30-16	4	0.04	0.99
11/27/2017	D-30-11	1	0	1
12/11/2017	MB-30-16	96	0.5	1.02
6/29/2017	Y-10-20	47	0.4375	1
12/20/2017	TK-40-19	10	0.12	1.03
12/19/2017	MB-30-16	125	0.575	0.96
11/27/2017	Q-30-17	72	0.4375	1
7/7/2017	JB-50-14	10	0.12	1.01
12/13/2017	EK-40-9	11	0.12	1.01
7/9/2017	DS-50-8	1	0	1
11/29/2017	DS-50-8	1	0	1.03
12/18/2017	D-30-11	3	0.03	1.03
11/10/2017	BWK-20-4	34	0.3225	1.01
12/15/2017	DS-50-8	17	0.225	0.99
12/18/2017	CY-60-6	2	0.02	1.02
12/25/2017	BK-40-2	84	0.5	0.98
6/29/2017	GY-60-13	5	0.05	0.99
11/12/2017	C-30-5	4	0.04	0.99
6/6/2017	BK-40-2	141	0.575	0.91
12/11/2017	Y-10-20	4	0.04	1.02
11/21/2017	DS-50-8	10	0.12	1.03
2/25/2017	B-30-3	2	0.02	1.03
12/23/2017	C-30-5	96	0.5	0.98
12/15/2017	C-30-5	12	0.12	1
12/14/2017	CY-60-6	84	0.5	0.97
12/3/2017	C-30-5	1	0	1.03
12/21/2017	EK-40-9	60	0.4375	1.01
11/26/2017	BK-40-2	9	0.05	1.02
12/1/2017	MB-30-16	36	0.4375	0.99
11/28/2017	MB-30-16	1	0	1
1/30/2017	MB-30-16	1	0	1.03
5/1/2017	BK-40-2	48	0.4375	1.01
12/23/2017	Q-30-17	2	0.02	1.02
11/25/2017	EK-40-9	1	0	1.02
12/12/2017	CB-10-7	144	0.575	0.93
2/25/2017	EK-40-9	2	0.02	1.03
8/25/2017	CB-10-7	3	0.03	1
12/14/2017	MB-30-16	12	0.12	1.01
12/21/2017	Y-10-20	156	0.575	0.95
4/28/2017	Q-30-17	108	0.55	0.95
6/7/2017	Q-30-17	32	0.3225	0.98
12/20/2017	FK-20-10	13	0.12	1
12/8/2017	JB-50-14	24	0.225	0.99
10/12/2017	Y-10-20	2	0.02	0.99
11/21/2017	S-30-18	132	0.575	0.93
11/28/2017	EK-40-9	9	0.05	0.99
5/17/2017	JB-50-14	7	0.05	1.03
5/25/2017	BK-40-2	9	0.05	1.02
12/17/2017	DS-50-8	96	0.5	1
11/20/2017	MB-30-16	2	0.02	1
4/25/2017	Y-10-20	10	0.12	1.02
5/4/2017	Y-10-20	9	0.05	1
12/3/2017	GY-60-13	7	0.05	1.03
4/16/2017	Q-30-17	129	0.575	0.97
1/29/2017	D-30-11	48	0.4375	1.02
12/20/2017	DS-50-8	1	0	1
4/19/2017	JB-50-14	99	0.5	0.95
3/30/2017	D-30-11	1	0	1
12/5/2017	B-30-3	1	0	1.02
11/13/2017	JB-50-14	79	0.5	1
11/18/2017	JB-50-14	11	0.12	1.02
12/11/2017	JB-50-14	2	0.02	1.02
4/14/2017	BK-40-2	1	0	1.01
11/28/2017	Q-30-17	84	0.5	0.99
4/23/2017	JB-50-14	96	0.5	0.99
11/27/2017	BK-40-2	2	0.02	1
6/29/2017	Q-30-17	128	0.575	0.93
12/9/2017	GY-60-13	9	0.05	1.01
7/24/2017	C-30-5	120	0.575	0.93
12/22/2017	DS-50-8	1	0	1.01
6/15/2017	BK-40-2	1	0	1.03
8/3/2017	TK-40-19	1	0	1.02
12/8/2017	DS-50-8	6	0.05	1.02
11/26/2017	EK-40-9	2	0.02	1
4/30/2017	MB-30-16	115	0.55	0.94
12/20/2017	S-30-18	54	0.4375	1
3/10/2017	D-30-11	36	0.4375	1.02
11/17/2017	JB-50-14	2	0.02	1.02
